"CD_MUN";"NM_MUN";"V00001";"V00002";"V00003";"V00004";"V00005";"V00006";"V00007";"V00008";"V00009";"V00010";"V00011";"V00012";"V00013";"V00014";"V00015";"V00016";"V00017";"V00018";"V00019";"V00020";"V00021";"V00022";"V00023";"V00024";"V00025";"V00026";"V00027";"V00028";"V00029";"V00030";"V00031";"V00032";"V00033";"V00034";"V00035";"V00036";"V00037";"V00038";"V00039";"V00040";"V00041";"V00042";"V00043";"V00044";"V00045";"V00046";"V00047";"V00048";"V00049";"V00050";"V00051";"V00052";"V00053";"V00054";"V00055";"V00056";"V00057";"V00058";"V00059";"V00060";"V00061";"V00062";"V00063";"V00064";"V00065";"V00066";"V00067";"V00068";"V00069";"V00070";"V00071";"V00072";"V00073";"V00074";"V00075";"V00076";"V00077";"V00078";"V00079";"V00080";"V00081";"V00082";"V00083";"V00084";"V00085";"V00086";"V00087";"V00088";"V00089"
"3532207";"Narandiba";"2060";"0";"3";"2060";"5702";"0";"3";"861";"0";"0";"2830";"0";"3";"2872";"0";"0";"368";"556";"576";"375";"113";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2058";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"5702";"861";"2830";"2872";"368";"556";"576";"375";"113";"35";"0";"0";"0";"0";"5697";"0";"0";"861";"0";"0"
"3532306";"Natividade da Serra";"2838";"0";"8";"2838";"6989";"0";"8";"825";"0";"0";"3631";"0";"7";"3358";"0";"0";"728";"959";"598";"327";"130";"23";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2836";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"6989";"825";"3631";"3358";"728";"959";"598";"327";"130";"23";"17";"0";"0";"0";"6986";"3";"0";"825";"0";"0"
"3532405";"Nazaré Paulista";"6718";"0";"29";"6718";"18170";"3";"29";"2195";"0";"0";"9220";"0";"15";"8950";"0";"14";"1253";"2159";"1602";"1031";"386";"104";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6656";"27";"13";"0";"0";"4";"0";"0";"0";"0";"0";"0";"25";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"18170";"2195";"9220";"8950";"1253";"2159";"1602";"1031";"386";"104";"3";"0";"3";"0";"17999";"105";"40";"2183";"5";"0"
"3532504";"Neves Paulista";"3718";"0";"36";"3718";"9662";"0";"36";"1018";"0";"0";"4782";"0";"22";"4880";"0";"14";"739";"1211";"962";"538";"184";"32";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3705";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9662";"1018";"4782";"4880";"739";"1211";"962";"538";"184";"32";"6";"0";"0";"0";"9628";"0";"30";"1010";"0";"8"
"3532603";"Nhandeara";"4013";"0";"30";"4013";"9751";"0";"30";"929";"0";"0";"4714";"0";"17";"5037";"0";"13";"949";"1432";"894";"522";"137";"33";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4000";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"30";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9751";"929";"4714";"5037";"949";"1432";"894";"522";"137";"33";"6";"0";"0";"0";"9722";"27";"0";"926";"3";"0"
"3532702";"Nipoã";"1761";"0";"0";"1761";"4748";"0";"0";"669";"0";"0";"2432";"0";"0";"2316";"0";"0";"345";"529";"444";"288";"97";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1743";"0";"9";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4748";"669";"2432";"2316";"345";"529";"444";"288";"97";"38";"0";"0";"0";"0";"4712";"0";"25";"663";"0";"5"
"3532801";"Nova Aliança";"2501";"0";"0";"2501";"6690";"3";"0";"801";"0";"0";"3289";"0";"0";"3401";"0";"0";"447";"802";"647";"391";"154";"34";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2492";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6690";"801";"3289";"3401";"447";"802";"647";"391";"154";"34";"3";"0";"0";"0";"6665";"0";"0";"796";"0";"0"
"3532827";"Nova Campina";"2919";"0";"5";"2919";"8489";"0";"5";"1266";"0";"0";"4234";"0";"0";"4255";"0";"3";"417";"799";"839";"527";"215";"62";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2916";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"8489";"1266";"4234";"4255";"417";"799";"839";"527";"215";"62";"7";"0";"0";"0";"8482";"7";"0";"1264";"0";"0"
"3532843";"Nova Canaã Paulista";"819";"0";"0";"819";"2028";"4";"0";"163";"0";"0";"1007";"0";"0";"1021";"3";"0";"162";"306";"192";"119";"26";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"819";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2028";"163";"1007";"1021";"162";"306";"192";"119";"26";"3";"0";"0";"0";"0";"2028";"0";"0";"163";"0";"0"
"3532868";"Nova Castilho";"398";"0";"0";"398";"1062";"0";"0";"136";"0";"0";"521";"0";"0";"541";"0";"0";"77";"111";"115";"62";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"398";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1062";"136";"521";"541";"77";"111";"115";"62";"19";"0";"0";"0";"0";"0";"1062";"0";"0";"136";"0";"0"
"3532900";"Nova Europa";"3373";"0";"7";"3373";"9299";"0";"12";"1150";"0";"0";"4652";"0";"5";"4647";"0";"7";"583";"1041";"861";"549";"231";"66";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"3371";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"9299";"1150";"4652";"4647";"583";"1041";"861";"549";"231";"66";"3";"0";"0";"0";"9292";"0";"0";"1148";"0";"0"
"3533007";"Nova Granada";"7284";"0";"24";"7284";"19387";"0";"30";"2376";"0";"0";"9593";"0";"20";"9794";"0";"8";"1435";"2214";"1857";"1177";"404";"78";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6993";"221";"56";"6";"0";"0";"0";"0";"0";"0";"0";"0";"15";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"19387";"2376";"9593";"9794";"1435";"2214";"1857";"1177";"404";"78";"17";"0";"0";"0";"18575";"654";"125";"2262";"90";"11"
"3533106";"Nova Guataporanga";"867";"0";"0";"867";"2153";"3";"0";"256";"0";"0";"1056";"0";"0";"1097";"0";"0";"196";"314";"187";"110";"40";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"867";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2153";"256";"1056";"1097";"196";"314";"187";"110";"40";"3";"0";"3";"0";"0";"2153";"0";"0";"256";"0";"0"
"3533205";"Nova Independência";"1471";"6";"0";"1471";"4020";"15";"0";"545";"0";"0";"1954";"11";"0";"2066";"0";"0";"250";"445";"388";"266";"92";"9";"3";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1469";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4020";"545";"1954";"2066";"250";"445";"388";"266";"92";"9";"3";"0";"0";"0";"4015";"0";"3";"545";"0";"0"
"3533254";"Novais";"1593";"0";"0";"1593";"4412";"0";"0";"626";"0";"0";"2217";"0";"0";"2195";"0";"0";"284";"424";"441";"296";"107";"18";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1584";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4412";"626";"2217";"2195";"284";"424";"441";"296";"107";"18";"4";"0";"0";"0";"4391";"21";"0";"620";"6";"0"
"3533304";"Nova Luzitânia";"1122";"0";"0";"1122";"2836";"0";"0";"310";"0";"0";"1429";"0";"0";"1407";"0";"0";"264";"351";"266";"160";"59";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1122";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2836";"310";"1429";"1407";"264";"351";"266";"160";"59";"14";"0";"0";"0";"0";"2836";"0";"0";"310";"0";"0"
"3533403";"Nova Odessa";"22189";"0";"72";"22189";"61886";"18";"96";"7255";"4";"0";"30246";"9";"45";"31640";"7";"51";"3377";"6785";"5984";"4101";"1269";"335";"59";"3";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"68";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18856";"356";"2944";"9";"0";"0";"0";"0";"0";"0";"0";"0";"55";"10";"0";"0";"0";"0";"0";"7";"0";"0";"0";"61886";"7255";"30246";"31640";"3377";"6785";"5984";"4101";"1269";"335";"59";"3";"0";"3";"53740";"969";"7137";"6140";"138";"949"
"3533502";"Novo Horizonte";"14746";"0";"16";"14746";"38235";"3";"22";"4395";"0";"0";"18814";"3";"20";"19421";"0";"0";"2959";"4760";"3712";"2255";"732";"147";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14660";"41";"34";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"0";"0";"6";"0";"0";"38235";"4395";"18814";"19421";"2959";"4760";"3712";"2255";"732";"147";"21";"0";"0";"0";"38055";"115";"63";"4373";"13";"5"
"3533601";"Nuporanga";"2684";"0";"24";"2684";"7356";"3";"24";"913";"0";"0";"3626";"0";"14";"3730";"0";"10";"483";"794";"702";"454";"149";"46";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2684";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7356";"913";"3626";"3730";"483";"794";"702";"454";"149";"46";"6";"0";"0";"0";"7356";"0";"0";"913";"0";"0"
"3533700";"Ocauçu";"1622";"0";"0";"1622";"4325";"4";"0";"567";"0";"0";"2210";"0";"0";"2115";"3";"0";"325";"485";"408";"273";"89";"18";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1614";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4325";"567";"2210";"2115";"325";"485";"408";"273";"89";"18";"0";"0";"0";"0";"4299";"26";"0";"560";"7";"0"
"3533809";"Óleo";"973";"0";"0";"973";"2512";"0";"0";"266";"0";"0";"1285";"0";"0";"1227";"0";"0";"208";"323";"220";"139";"49";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"973";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2512";"266";"1285";"1227";"208";"323";"220";"139";"49";"6";"0";"0";"0";"0";"2512";"0";"0";"266";"0";"0"
"3533908";"Olímpia";"20415";"0";"22";"20415";"54973";"0";"25";"6570";"0";"3";"26690";"0";"15";"28283";"0";"8";"3772";"6278";"5306";"3336";"1134";"317";"52";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19769";"140";"482";"4";"0";"0";"0";"0";"0";"0";"0";"0";"13";"5";"0";"0";"0";"0";"4";"0";"0";"0";"0";"54973";"6570";"26690";"28283";"3772";"6278";"5306";"3336";"1134";"317";"52";"10";"0";"0";"53542";"424";"979";"6393";"73";"95"
"3534005";"Onda Verde";"1703";"0";"0";"1703";"4766";"0";"3";"621";"0";"0";"2395";"0";"3";"2371";"0";"0";"301";"491";"415";"315";"129";"29";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1697";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4766";"621";"2395";"2371";"301";"491";"415";"315";"129";"29";"6";"0";"0";"0";"4750";"10";"0";"617";"3";"0"
"3534104";"Oriente";"2202";"0";"19";"2202";"6060";"0";"25";"664";"0";"15";"2913";"0";"10";"3147";"0";"15";"376";"639";"615";"361";"135";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2198";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"0";"6060";"664";"2913";"3147";"376";"639";"615";"361";"135";"35";"0";"0";"0";"0";"6051";"0";"5";"663";"0";"0"
"3534203";"Orindiúva";"2117";"3";"14";"2117";"5994";"9";"19";"801";"0";"0";"2995";"5";"12";"2999";"4";"4";"351";"588";"536";"428";"156";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"3";"0";"0";"0";"0";"0";"0";"0";"0";"2110";"0";"0";"7";"0";"0";"0";"3";"0";"0";"0";"0";"0";"10";"0";"0";"0";"0";"0";"4";"0";"0";"0";"5994";"801";"2995";"2999";"351";"588";"536";"428";"156";"31";"0";"0";"0";"0";"5987";"0";"0";"801";"0";"0"
"3534302";"Orlândia";"13558";"0";"36";"13558";"38253";"25";"36";"4213";"0";"4";"18460";"15";"17";"19793";"6";"19";"2200";"3886";"3614";"2556";"847";"252";"47";"6";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13107";"370";"60";"6";"0";"0";"0";"0";"0";"0";"0";"0";"26";"4";"0";"0";"0";"0";"6";"0";"0";"0";"0";"38253";"4213";"18460";"19793";"2200";"3886";"3614";"2556";"847";"252";"47";"6";"3";"0";"37106";"983";"146";"4035";"158";"11"
"3534401";"Osasco";"261463";"414";"942";"261463";"725608";"1299";"971";"89395";"243";"5";"344684";"640";"765";"380924";"597";"196";"47881";"75363";"66910";"45118";"16947";"4988";"1134";"182";"27";"38";"102";"79";"72";"60";"39";"17";"0";"0";"0";"0";"929";"4";"0";"0";"4";"0";"0";"0";"0";"0";"192522";"1653";"64776";"1831";"0";"169";"15";"6";"63";"270";"44";"0";"134";"91";"62";"396";"84";"45";"10";"9";"13";"96";"0";"725608";"89395";"344684";"380924";"47881";"75363";"66910";"45118";"16947";"4988";"1134";"182";"27";"38";"548708";"4952";"165867";"67576";"573";"20126"
"3534500";"Oscar Bressane";"958";"0";"0";"958";"2465";"0";"0";"220";"0";"0";"1178";"0";"0";"1287";"0";"0";"177";"349";"216";"157";"33";"8";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"945";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2465";"220";"1178";"1287";"177";"349";"216";"157";"33";"8";"3";"0";"0";"0";"2435";"30";"0";"218";"0";"0"
"3534609";"Osvaldo Cruz";"11756";"0";"117";"11756";"30012";"0";"125";"3141";"0";"5";"14388";"0";"51";"15624";"0";"73";"2407";"3956";"2883";"1759";"533";"100";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"113";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11414";"153";"177";"0";"0";"0";"0";"0";"0";"0";"0";"0";"92";"0";"0";"0";"13";"0";"0";"9";"3";"0";"0";"30012";"3141";"14388";"15624";"2407";"3956";"2883";"1759";"533";"100";"6";"0";"0";"0";"29199";"437";"367";"3027";"70";"38"
"3534708";"Ourinhos";"37999";"0";"81";"37999";"103624";"21";"83";"12134";"0";"0";"49214";"4";"54";"54410";"6";"27";"6964";"11553";"9721";"6240";"2274";"568";"108";"6";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35860";"1145";"924";"7";"0";"0";"0";"0";"0";"0";"0";"0";"27";"13";"0";"0";"0";"0";"18";"21";"0";"0";"0";"103624";"12134";"49214";"54410";"6964";"11553";"9721";"6240";"2274";"568";"108";"6";"0";"3";"98995";"2839";"1720";"11599";"345";"125"
"3534757";"Ouroeste";"4044";"0";"9";"4044";"10279";"4";"11";"1210";"0";"0";"5060";"0";"10";"5219";"0";"0";"872";"1300";"1022";"602";"180";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4013";"0";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10279";"1210";"5060";"5219";"872";"1300";"1022";"602";"180";"24";"0";"0";"0";"0";"10217";"11";"44";"1203";"0";"3"
"3534807";"Ouro Verde";"2929";"0";"0";"2929";"7779";"0";"0";"1048";"0";"0";"3759";"0";"0";"4020";"0";"0";"579";"898";"716";"474";"175";"37";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2925";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7779";"1048";"3759";"4020";"579";"898";"716";"474";"175";"37";"4";"0";"0";"0";"7766";"10";"0";"1047";"0";"0"
"3534906";"Pacaembu";"3828";"0";"1331";"3828";"9765";"0";"1331";"1025";"0";"0";"4754";"0";"1317";"5011";"0";"14";"782";"1302";"928";"548";"181";"29";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1331";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3803";"18";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0";"1296";"0";"0";"0";"10";"0";"0";"0";"9765";"1025";"4754";"5011";"782";"1302";"928";"548";"181";"29";"7";"0";"0";"0";"9708";"48";"9";"1018";"5";"0"
"3535002";"Palestina";"4452";"0";"21";"4452";"11452";"0";"21";"1341";"0";"0";"5707";"0";"11";"5745";"0";"10";"923";"1434";"1138";"650";"214";"33";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4447";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"21";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11452";"1341";"5707";"5745";"923";"1434";"1138";"650";"214";"33";"3";"0";"0";"0";"11434";"18";"0";"1337";"0";"0"
"3535101";"Palmares Paulista";"3430";"0";"0";"3430";"9625";"15";"0";"1205";"0";"0";"4827";"5";"0";"4798";"6";"0";"586";"918";"960";"647";"208";"58";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3422";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9625";"1205";"4827";"4798";"586";"918";"960";"647";"208";"58";"9";"0";"0";"0";"9613";"3";"0";"1205";"0";"0"
"3535200";"Palmeira d'Oeste";"3535";"0";"22";"3535";"8878";"0";"22";"804";"0";"0";"4415";"0";"13";"4463";"0";"9";"715";"1303";"789";"525";"122";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3533";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8878";"804";"4415";"4463";"715";"1303";"789";"525";"122";"27";"0";"0";"0";"0";"8871";"0";"7";"804";"0";"0"
"3535309";"Palmital";"7363";"0";"28";"7363";"19565";"0";"28";"2046";"0";"0";"9493";"0";"13";"10072";"0";"15";"1354";"2401";"1867";"1144";"395";"98";"17";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7350";"3";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19565";"2046";"9493";"10072";"1354";"2401";"1867";"1144";"395";"98";"17";"3";"0";"0";"19539";"8";"18";"2042";"0";"0"
"3535408";"Panorama";"5489";"0";"10";"5489";"14938";"4";"18";"2036";"0";"0";"7375";"4";"5";"7563";"0";"8";"1085";"1630";"1353";"847";"389";"111";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5364";"7";"98";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"14938";"2036";"7375";"7563";"1085";"1630";"1353";"847";"389";"111";"16";"0";"0";"0";"14677";"26";"213";"1999";"4";"28"
"3535507";"Paraguaçu Paulista";"14823";"0";"7";"14823";"39855";"6";"17";"5006";"3";"4";"19282";"0";"11";"20573";"4";"6";"2911";"4512";"3691";"2325";"908";"244";"52";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14469";"213";"110";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"39855";"5006";"19282";"20573";"2911";"4512";"3691";"2325";"908";"244";"52";"6";"0";"0";"38973";"634";"208";"4886";"85";"11"
"3535606";"Paraibuna";"6622";"4";"26";"6622";"17602";"11";"39";"2145";"0";"3";"8888";"6";"8";"8714";"5";"23";"1381";"2064";"1551";"995";"386";"101";"18";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6416";"133";"59";"0";"0";"6";"0";"4";"0";"0";"0";"0";"19";"4";"0";"0";"3";"0";"0";"0";"0";"0";"0";"17602";"2145";"8888";"8714";"1381";"2064";"1551";"995";"386";"101";"18";"5";"0";"0";"17091";"360";"120";"2078";"31";"15"
"3535705";"Paraíso";"2268";"0";"0";"2268";"6099";"0";"0";"648";"0";"0";"3080";"0";"0";"3019";"0";"0";"405";"726";"579";"376";"117";"42";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2267";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6099";"648";"3080";"3019";"405";"726";"579";"376";"117";"42";"0";"0";"3";"0";"6097";"0";"0";"648";"0";"0"
"3535804";"Paranapanema";"6841";"0";"28";"6841";"19350";"8";"28";"2720";"0";"0";"9825";"0";"20";"9525";"3";"8";"1050";"2086";"1760";"1201";"474";"111";"22";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"28";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6668";"146";"12";"3";"0";"0";"0";"0";"0";"0";"0";"0";"24";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"19350";"2720";"9825";"9525";"1050";"2086";"1760";"1201";"474";"111";"22";"7";"0";"0";"18925";"385";"20";"2667";"42";"3"
"3535903";"Paranapuã";"1527";"0";"0";"1527";"4013";"3";"0";"501";"0";"0";"2005";"0";"0";"2008";"0";"0";"296";"490";"388";"234";"70";"29";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1523";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4013";"501";"2005";"2008";"296";"490";"388";"234";"70";"29";"0";"0";"0";"0";"4005";"8";"0";"501";"0";"0"
"3536000";"Parapuã";"4102";"0";"20";"4102";"10553";"0";"20";"1098";"0";"0";"5228";"0";"10";"5325";"0";"10";"856";"1369";"972";"601";"193";"27";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4089";"4";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10553";"1098";"5228";"5325";"856";"1369";"972";"601";"193";"27";"3";"0";"0";"0";"10522";"16";"0";"1094";"0";"0"
"3536109";"Pardinho";"2499";"0";"13";"2499";"7125";"0";"13";"917";"0";"0";"3615";"0";"7";"3510";"0";"6";"376";"813";"577";"428";"185";"54";"14";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2459";"27";"0";"4";"0";"3";"0";"0";"0";"0";"0";"0";"13";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7125";"917";"3615";"3510";"376";"813";"577";"428";"185";"54";"14";"7";"0";"0";"7007";"91";"0";"901";"11";"0"
