"CD_MUN";"NM_MUN";"V01317";"V01318";"V01319";"V01320";"V01321";"V01322";"V01323";"V01324";"V01325";"V01326";"V01327";"V01328";"V01329";"V01330";"V01331";"V01332";"V01333";"V01334";"V01335";"V01336";"V01337";"V01338";"V01339";"V01340";"V01341";"V01342";"V01343";"V01344";"V01345";"V01346";"V01347";"V01348";"V01349";"V01350";"V01351";"V01352";"V01353";"V01354";"V01355";"V01356";"V01357";"V01358";"V01359";"V01360";"V01361";"V01362";"V01363";"V01364";"V01365";"V01366";"V01367";"V01368";"V01369";"V01370";"V01371";"V01372";"V01373";"V01374";"V01375";"V01376";"V01377";"V01378";"V01379";"V01380";"V01381";"V01382";"V01383";"V01384";"V01385";"V01386";"V01387";"V01388";"V01389";"V01390";"V01391";"V01392";"V01393";"V01394";"V01395";"V01396";"V01397";"V01398";"V01399";"V01400";"V01401";"V01402";"V01403";"V01404";"V01405";"V01406";"V01407";"V01408";"V01409";"V01410";"V01411"
"4205308";"Faxinal dos Guedes";"7439";"208";"0";"3506";"13";"3612";"129";"0";"1860";"5";"3827";"50";"0";"1645";"7";"2728";"79";"0";"1200";"3";"1697";"1022";"49";"11";"0";"0";"765";"415";"0";"0";"3";"81";"677";"1087";"827";"0";"0";"3";"21";"13";"0";"0";"0";"0";"0";"0";"56";"325";"506";"235";"0";"0";"0";"3";"0";"1416";"15";"0";"766";"3";"1446";"28";"0";"840";"3";"3172";"81";"0";"1447";"5";"1396";"28";"0";"425";"0";"471";"7";"0";"252";"0";"3128";"120";"0";"1583";"5";"462";"0";"0";"192";"0";"3356";"38";"0";"1436";"6"
"4205357";"Flor do Sertão";"1234";"117";"0";"430";"0";"619";"60";"0";"225";"0";"615";"57";"0";"205";"0";"475";"45";"0";"141";"0";"320";"155";"29";"14";"0";"0";"96";"43";"0";"0";"0";"19";"100";"187";"167";"0";"3";"9";"13";"16";"0";"0";"0";"0";"0";"0";"7";"36";"56";"36";"0";"0";"0";"0";"0";"196";"21";"0";"100";"0";"216";"24";"0";"100";"0";"512";"39";"0";"160";"0";"310";"31";"0";"70";"0";"79";"5";"0";"31";"0";"540";"53";"0";"192";"0";"52";"6";"0";"34";"0";"561";"49";"0";"167";"0"
"4205407";"Florianópolis";"408768";"35385";"1977";"86957";"753";"191687";"17439";"776";"43948";"232";"217081";"17705";"757";"42965";"245";"170335";"14103";"582";"33591";"183";"84926";"85391";"6545";"7148";"237";"112";"17566";"15881";"40";"35";"199";"8858";"48154";"64268";"48298";"18";"833";"5240";"4641";"1885";"0";"19";"60";"88";"15";"69";"2491";"13350";"12064";"4457";"0";"0";"22";"20";"6";"60048";"5017";"83";"16930";"39";"82119";"9666";"167";"23580";"76";"187327";"16169";"725";"38446";"222";"79249";"3494";"153";"7578";"22";"20589";"1370";"6";"5313";"3";"171048";"15720";"674";"38268";"189";"19574";"1348";"25";"5035";"0";"197456";"15967";"650";"37594";"211"
"4205431";"Formosa do Sul";"1951";"85";"0";"636";"0";"980";"53";"0";"313";"0";"971";"30";"0";"323";"0";"713";"33";"0";"201";"0";"463";"245";"23";"7";"0";"0";"106";"94";"0";"0";"0";"24";"144";"287";"252";"0";"0";"8";"11";"6";"0";"0";"0";"0";"0";"0";"14";"61";"68";"49";"0";"0";"0";"0";"0";"324";"4";"0";"151";"0";"325";"11";"0";"177";"0";"819";"47";"0";"227";"0";"479";"11";"0";"79";"0";"112";"0";"0";"40";"0";"867";"50";"0";"270";"0";"116";"0";"0";"54";"0";"855";"28";"0";"267";"0"
"4205456";"Forquilhinha";"23325";"1293";"23";"6646";"3";"11517";"673";"11";"3447";"0";"11808";"600";"4";"3191";"0";"8043";"495";"5";"2258";"0";"4417";"3618";"255";"209";"4";"0";"1226";"1010";"0";"0";"27";"451";"2502";"3212";"1801";"0";"24";"215";"107";"23";"0";"0";"0";"0";"3";"3";"332";"936";"675";"201";"0";"0";"0";"0";"0";"4992";"196";"4";"1528";"0";"5231";"426";"0";"2274";"0";"10077";"536";"6";"2437";"0";"3022";"54";"4";"353";"0";"1783";"55";"0";"531";"0";"9727";"580";"9";"2898";"0";"1665";"40";"0";"501";"0";"10136";"521";"3";"2670";"0"
"4205506";"Fraiburgo";"21441";"941";"3";"10956";"86";"10265";"528";"0";"5690";"42";"11176";"395";"0";"5266";"26";"7610";"397";"0";"3857";"14";"4395";"3211";"231";"133";"0";"0";"2347";"1505";"7";"4";"3";"397";"2009";"3014";"2145";"0";"8";"58";"157";"102";"0";"0";"0";"0";"0";"6";"270";"1101";"1587";"818";"0";"0";"3";"3";"0";"4435";"98";"0";"2325";"25";"4683";"163";"0";"2759";"22";"8757";"416";"0";"4504";"14";"3564";"175";"0";"1354";"3";"1554";"20";"0";"773";"3";"8703";"492";"0";"4904";"32";"1467";"23";"0";"740";"3";"9704";"347";"0";"4517";"19"
"4205555";"Frei Rogério";"1637";"43";"45";"683";"0";"845";"27";"21";"371";"0";"792";"13";"20";"312";"0";"570";"19";"17";"254";"0";"441";"129";"13";"0";"11";"3";"187";"66";"0";"0";"0";"14";"106";"254";"186";"0";"0";"0";"3";"4";"0";"0";"0";"3";"5";"0";"11";"57";"102";"79";"0";"0";"0";"0";"0";"308";"0";"0";"110";"0";"320";"3";"0";"157";"0";"692";"23";"9";"285";"0";"317";"8";"20";"126";"0";"110";"0";"0";"43";"0";"733";"24";"19";"327";"0";"94";"0";"0";"27";"0";"698";"10";"20";"279";"0"
"4205605";"Galvão";"2165";"64";"0";"968";"4";"1061";"31";"0";"491";"0";"1104";"30";"0";"477";"3";"785";"30";"0";"330";"0";"552";"231";"20";"9";"0";"0";"213";"113";"0";"0";"0";"15";"160";"289";"312";"0";"0";"3";"14";"8";"0";"0";"0";"0";"0";"0";"9";"73";"146";"87";"0";"0";"0";"0";"0";"408";"0";"0";"206";"0";"354";"3";"0";"204";"0";"884";"31";"0";"391";"0";"519";"13";"0";"160";"0";"131";"0";"0";"62";"0";"927";"31";"0";"426";"0";"135";"0";"0";"66";"0";"966";"28";"0";"407";"0"
"4205704";"Garopaba";"24934";"1247";"10";"3681";"33";"12022";"617";"0";"1921";"14";"12912";"619";"6";"1760";"8";"9412";"483";"3";"1359";"3";"5023";"4388";"226";"215";"0";"0";"739";"606";"0";"0";"18";"303";"2401";"3936";"2723";"0";"13";"135";"157";"69";"0";"0";"3";"0";"0";"0";"65";"459";"566";"183";"0";"0";"0";"0";"0";"4530";"167";"0";"794";"3";"4602";"304";"0";"902";"4";"11296";"546";"6";"1628";"6";"4502";"120";"0";"328";"0";"1588";"54";"0";"254";"3";"10431";"541";"0";"1641";"10";"1572";"27";"0";"210";"0";"11338";"563";"3";"1529";"8"
"4205803";"Garuva";"12792";"678";"42";"4954";"60";"6443";"387";"9";"2553";"30";"6349";"274";"16";"2401";"22";"4267";"280";"9";"1627";"16";"2507";"1758";"174";"73";"3";"0";"967";"651";"0";"8";"0";"179";"1203";"1773";"1084";"0";"7";"75";"102";"10";"0";"0";"0";"0";"0";"0";"82";"570";"635";"279";"0";"4";"3";"3";"0";"2953";"69";"6";"1196";"15";"2783";"161";"3";"1279";"14";"5225";"331";"7";"2011";"16";"1828";"34";"0";"449";"0";"1068";"12";"0";"404";"11";"5373";"355";"6";"2140";"19";"976";"3";"4";"349";"3";"5368";"250";"9";"2031";"16"
"4205902";"Gaspar";"54743";"3029";"67";"14574";"60";"26684";"1552";"17";"7507";"20";"28059";"1439";"28";"7053";"26";"19617";"1164";"14";"4957";"13";"10939";"8673";"592";"500";"4";"6";"2863";"2058";"10";"3";"24";"819";"5387";"8101";"5176";"0";"74";"429";"357";"76";"0";"0";"0";"0";"0";"14";"552";"2044";"1680";"473";"0";"0";"0";"4";"0";"10135";"430";"0";"3204";"9";"11339";"924";"9";"4519";"8";"24311";"1342";"17";"5867";"19";"8954";"170";"0";"888";"3";"3585";"86";"0";"1050";"0";"23084";"1398";"14";"6411";"18";"3353";"98";"0";"968";"3";"24695";"1276";"20";"6038";"16"
"4206009";"Governador Celso Ramos";"14427";"408";"6";"2007";"11";"7221";"213";"0";"1042";"0";"7206";"183";"0";"960";"3";"5285";"127";"0";"695";"0";"3220";"2060";"65";"28";"0";"0";"420";"252";"0";"0";"0";"138";"1176";"2174";"1747";"0";"0";"24";"36";"10";"0";"0";"0";"0";"0";"0";"19";"245";"270";"87";"0";"0";"0";"0";"0";"2366";"29";"0";"428";"0";"2735";"86";"0";"479";"0";"6385";"193";"0";"881";"3";"2931";"27";"0";"174";"0";"792";"6";"0";"108";"0";"6423";"193";"0";"910";"0";"791";"3";"0";"103";"0";"6405";"166";"0";"827";"0"
"4206108";"Grão-Pará";"5532";"111";"0";"614";"0";"2798";"51";"0";"304";"0";"2734";"48";"0";"310";"0";"1923";"36";"0";"206";"0";"1392";"531";"13";"12";"0";"0";"130";"72";"0";"0";"0";"36";"494";"775";"603";"0";"0";"6";"10";"0";"0";"0";"0";"0";"0";"0";"12";"78";"74";"21";"0";"0";"0";"0";"0";"1063";"16";"0";"151";"0";"1025";"33";"0";"163";"0";"2370";"35";"0";"245";"0";"1074";"3";"0";"38";"0";"377";"0";"0";"42";"0";"2421";"46";"0";"254";"0";"333";"7";"0";"56";"0";"2401";"37";"0";"248";"0"
"4206207";"Gravatal";"10731";"734";"6";"949";"0";"5294";"362";"0";"502";"0";"5437";"359";"0";"440";"0";"4035";"261";"3";"298";"0";"2452";"1582";"133";"104";"0";"0";"165";"106";"0";"0";"0";"111";"948";"1588";"1350";"0";"5";"70";"94";"39";"0";"0";"0";"0";"0";"0";"17";"100";"86";"26";"0";"0";"0";"0";"0";"1885";"125";"0";"227";"0";"2095";"153";"0";"246";"0";"4616";"319";"0";"359";"0";"2133";"78";"0";"75";"0";"634";"28";"0";"57";"0";"4653";"318";"0";"414";"0";"591";"35";"0";"54";"0";"4843";"315";"0";"368";"0"
"4206306";"Guabiruba";"18958";"766";"3";"4786";"15";"9404";"432";"0";"2454";"6";"9554";"327";"3";"2329";"3";"6527";"308";"0";"1505";"3";"4436";"2089";"207";"81";"0";"0";"1050";"452";"3";"0";"4";"136";"1750";"2847";"1772";"0";"11";"136";"96";"0";"0";"0";"0";"0";"0";"0";"97";"635";"589";"156";"0";"0";"0";"0";"0";"3612";"130";"0";"1183";"0";"3688";"226";"0";"1281";"3";"8617";"359";"0";"2035";"4";"3041";"18";"0";"281";"0";"1259";"36";"0";"404";"0";"8144";"376";"0";"2048";"6";"1272";"19";"0";"380";"0";"8282";"288";"3";"1949";"3"
"4206405";"Guaraciaba";"9372";"161";"0";"1244";"0";"4674";"93";"0";"654";"0";"4698";"56";"0";"589";"0";"3482";"65";"0";"419";"0";"2209";"1272";"43";"13";"0";"0";"235";"175";"0";"0";"3";"103";"744";"1355";"1258";"0";"0";"7";"11";"10";"0";"0";"0";"0";"0";"0";"42";"123";"143";"74";"0";"0";"0";"0";"0";"1454";"4";"0";"258";"0";"1583";"25";"0";"341";"0";"4062";"78";"0";"470";"0";"2272";"17";"0";"153";"0";"494";"0";"0";"86";"0";"4176";"90";"0";"553";"0";"462";"0";"0";"65";"0";"4233";"52";"0";"512";"0"
"4206504";"Guaramirim";"33329";"1636";"29";"11633";"12";"16431";"856";"5";"6025";"0";"16898";"732";"8";"5598";"6";"11619";"672";"3";"3945";"0";"6946";"4665";"375";"209";"0";"0";"2368";"1550";"0";"0";"12";"660";"3796";"4684";"2357";"0";"24";"266";"179";"18";"0";"0";"0";"0";"0";"10";"415";"1543";"1431";"371";"0";"0";"0";"0";"0";"6985";"183";"0";"2664";"0";"7579";"401";"5";"3342";"0";"14678";"829";"8";"4820";"0";"4074";"64";"0";"740";"3";"2445";"52";"0";"822";"0";"13975";"764";"5";"5159";"0";"2356";"12";"0";"859";"0";"14535";"660";"8";"4698";"6"
"4206603";"Guarujá do Sul";"3999";"67";"0";"760";"0";"1968";"23";"0";"361";"0";"2031";"35";"0";"399";"0";"1658";"27";"0";"254";"0";"947";"711";"3";"10";"0";"0";"148";"102";"0";"0";"0";"58";"367";"608";"619";"0";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"8";"71";"100";"52";"0";"0";"0";"0";"0";"661";"4";"0";"163";"0";"662";"3";"0";"161";"0";"1667";"35";"0";"333";"0";"1009";"7";"0";"103";"0";"212";"0";"0";"41";"0";"1756";"19";"0";"312";"0";"243";"3";"0";"39";"0";"1787";"29";"0";"353";"0"
"4206652";"Guatambú";"5409";"317";"6";"2687";"0";"2754";"184";"3";"1393";"0";"2655";"125";"3";"1294";"0";"1868";"131";"3";"904";"0";"1165";"697";"85";"32";"0";"0";"558";"337";"0";"0";"3";"82";"562";"728";"462";"0";"6";"40";"37";"10";"0";"0";"0";"0";"0";"7";"67";"299";"312";"189";"0";"0";"0";"0";"0";"1200";"36";"0";"646";"0";"1072";"70";"0";"620";"0";"2301";"140";"3";"1086";"0";"826";"34";"0";"324";"0";"435";"12";"0";"231";"0";"2313";"167";"3";"1154";"0";"419";"13";"0";"200";"0";"2235";"103";"0";"1088";"0"
"4206702";"Herval d'Oeste";"15469";"830";"16";"5384";"3";"7492";"458";"4";"2738";"0";"7977";"365";"3";"2646";"0";"5914";"361";"0";"1979";"0";"3022";"2891";"194";"145";"0";"0";"974";"986";"0";"0";"5";"299";"1460";"2303";"1805";"0";"6";"107";"129";"33";"0";"0";"0";"0";"0";"3";"167";"568";"734";"448";"0";"0";"0";"0";"0";"2691";"79";"0";"1065";"0";"3023";"187";"0";"1375";"0";"6626";"416";"4";"2204";"0";"3129";"105";"0";"720";"0";"946";"19";"0";"324";"0";"6545";"421";"4";"2393";"0";"899";"11";"0";"341";"0";"7073";"331";"0";"2289";"0"
"4206751";"Ibiam";"1864";"6";"0";"136";"0";"958";"3";"0";"78";"0";"906";"3";"0";"58";"0";"663";"4";"0";"49";"0";"462";"201";"0";"0";"0";"0";"28";"21";"0";"0";"0";"27";"132";"268";"236";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"14";"14";"9";"0";"0";"0";"0";"0";"353";"0";"0";"31";"0";"307";"0";"0";"36";"0";"790";"3";"0";"50";"0";"414";"0";"0";"17";"0";"119";"0";"0";"11";"0";"839";"0";"0";"63";"0";"111";"0";"0";"3";"0";"795";"3";"0";"54";"0"
"4206801";"Ibicaré";"2670";"34";"0";"559";"0";"1351";"14";"0";"283";"0";"1319";"16";"0";"276";"0";"1040";"14";"0";"187";"0";"690";"350";"7";"4";"0";"0";"107";"77";"0";"0";"0";"21";"178";"384";"449";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"3";"42";"70";"54";"0";"0";"0";"0";"0";"407";"0";"0";"112";"0";"438";"5";"0";"125";"0";"1084";"13";"0";"219";"0";"736";"6";"0";"96";"0";"130";"0";"0";"26";"0";"1221";"14";"0";"249";"0";"139";"0";"0";"30";"0";"1178";"9";"0";"241";"0"
"4206900";"Ibirama";"17186";"251";"0";"2355";"27";"8495";"142";"0";"1245";"5";"8691";"80";"0";"1096";"11";"6382";"79";"0";"748";"0";"3640";"2740";"53";"3";"0";"0";"474";"257";"0";"0";"4";"350";"1751";"2553";"1695";"0";"0";"29";"9";"0";"0";"0";"0";"0";"0";"3";"69";"294";"234";"81";"0";"0";"0";"0";"0";"3215";"29";"0";"520";"4";"3568";"72";"0";"673";"4";"7452";"100";"0";"951";"3";"2946";"3";"0";"163";"0";"1087";"4";"0";"121";"0";"7407";"130";"0";"1099";"4";"993";"3";"0";"158";"0";"7691";"64";"0";"911";"6"
"4207007";"Içara";"50709";"2112";"0";"6004";"14";"24946";"1067";"0";"3092";"0";"25763";"996";"0";"2857";"4";"18146";"805";"0";"1970";"0";"11558";"6540";"441";"254";"0";"0";"1266";"617";"0";"0";"23";"616";"5091";"7488";"4724";"0";"0";"212";"280";"65";"0";"0";"0";"0";"0";"0";"91";"648";"733";"188";"0";"0";"0";"0";"0";"9816";"249";"0";"1394";"0";"10610";"480";"0";"1570";"0";"22442";"1008";"0";"2440";"0";"7805";"173";"0";"369";"0";"3396";"48";"0";"390";"0";"21515";"953";"0";"2602";"0";"3161";"31";"0";"388";"0";"22573";"898";"0";"2365";"4"
"4207106";"Ilhota";"12588";"558";"20";"3815";"41";"6282";"305";"12";"2008";"16";"6306";"243";"3";"1805";"16";"4301";"227";"6";"1294";"5";"2524";"1777";"147";"55";"0";"0";"821";"464";"4";"0";"0";"178";"1238";"1731";"1139";"0";"8";"80";"81";"12";"0";"0";"0";"0";"0";"6";"100";"487";"505";"157";"0";"0";"0";"0";"0";"2676";"70";"0";"924";"4";"2592";"149";"0";"1014";"0";"5367";"258";"8";"1582";"9";"1953";"27";"0";"280";"3";"962";"17";"0";"298";"0";"5319";"277";"12";"1701";"10";"871";"12";"0";"252";"0";"5434";"216";"3";"1533";"14"
"4207205";"Imaruí";"10357";"187";"0";"1112";"185";"5154";"81";"0";"595";"90";"5203";"92";"0";"511";"95";"4012";"70";"0";"424";"49";"2540";"1472";"27";"15";"0";"0";"275";"119";"25";"24";"0";"66";"682";"1580";"1650";"0";"0";"0";"20";"11";"0";"0";"0";"0";"0";"0";"3";"77";"158";"117";"3";"15";"19";"8";"4";"1740";"9";"0";"171";"71";"1698";"24";"0";"206";"77";"4263";"76";"0";"468";"30";"2656";"21";"0";"215";"7";"563";"0";"0";"43";"29";"4584";"81";"0";"529";"61";"576";"0";"0";"47";"24";"4623";"85";"0";"450";"71"
"4207304";"Imbituba";"44085";"1991";"29";"6208";"46";"21348";"949";"6";"3265";"11";"22737";"994";"9";"2934";"12";"16744";"787";"0";"2343";"9";"9640";"7094";"381";"335";"0";"0";"1374";"914";"0";"0";"6";"498";"4039";"6624";"5491";"0";"5";"196";"288";"113";"0";"0";"0";"0";"0";"0";"80";"720";"912";"454";"0";"0";"0";"0";"0";"7951";"262";"0";"1250";"0";"8067";"423";"0";"1406";"6";"19237";"925";"6";"2674";"6";"8818";"203";"3";"770";"0";"2716";"60";"0";"385";"0";"18617";"840";"3";"2826";"7";"2575";"48";"0";"343";"0";"20142";"895";"3";"2539";"9"
"4207403";"Imbuia";"5278";"78";"0";"617";"0";"2632";"39";"0";"328";"0";"2646";"36";"0";"287";"0";"1919";"32";"0";"231";"0";"1380";"539";"20";"10";"0";"0";"148";"81";"0";"0";"0";"72";"489";"786";"572";"0";"0";"10";"12";"0";"0";"0";"0";"0";"0";"0";"6";"55";"94";"60";"0";"0";"0";"0";"0";"1005";"11";"0";"112";"0";"1144";"16";"0";"158";"0";"2214";"35";"0";"254";"0";"915";"3";"0";"89";"0";"351";"3";"0";"37";"0";"2281";"36";"0";"287";"0";"335";"4";"0";"23";"0";"2311";"28";"0";"255";"0"
"4207502";"Indaial";"56002";"1910";"29";"13419";"26";"27218";"1056";"7";"7088";"6";"28784";"844";"13";"6331";"13";"20318";"794";"6";"4650";"3";"11629";"8687";"505";"236";"0";"0";"2788";"1838";"0";"0";"29";"949";"6125";"8339";"4820";"0";"31";"370";"194";"24";"0";"0";"0";"3";"0";"9";"531";"1971";"1603";"439";"0";"0";"0";"0";"0";"10613";"241";"3";"2923";"3";"11980";"579";"3";"4088";"3";"25032";"908";"6";"5575";"3";"8373";"55";"0";"808";"0";"3762";"42";"0";"969";"0";"23456";"971";"3";"6102";"3";"3519";"44";"0";"947";"0";"25264";"751";"9";"5366";"6"
"4207577";"Iomerê";"2658";"14";"0";"201";"0";"1348";"5";"0";"104";"0";"1310";"6";"0";"96";"0";"995";"4";"0";"61";"0";"780";"215";"0";"0";"0";"0";"43";"18";"0";"0";"0";"26";"195";"386";"386";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"22";"20";"12";"0";"0";"0";"0";"0";"396";"0";"0";"48";"0";"460";"0";"0";"45";"0";"1130";"8";"0";"83";"0";"672";"0";"0";"17";"0";"134";"0";"0";"20";"0";"1214";"5";"0";"81";"0";"134";"0";"0";"10";"0";"1176";"6";"0";"85";"0"
"4207601";"Ipira";"3940";"54";"0";"582";"0";"1924";"27";"0";"303";"0";"2016";"25";"0";"279";"0";"1576";"23";"0";"229";"0";"996";"580";"17";"5";"0";"0";"146";"82";"0";"0";"0";"48";"323";"622";"577";"0";"0";"6";"5";"0";"0";"0";"0";"0";"0";"0";"14";"62";"90";"55";"0";"0";"0";"0";"0";"656";"3";"0";"103";"0";"644";"6";"0";"125";"0";"1648";"26";"0";"245";"0";"992";"0";"0";"101";"0";"222";"0";"0";"41";"0";"1701";"27";"0";"260";"0";"223";"0";"0";"29";"0";"1793";"21";"0";"243";"0"
"4207650";"Iporã do Oeste";"8470";"63";"0";"731";"0";"4259";"31";"0";"366";"0";"4211";"15";"0";"364";"0";"3151";"18";"0";"224";"0";"2120";"1030";"8";"4";"0";"0";"124";"86";"0";"0";"0";"93";"740";"1214";"1093";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"64";"77";"29";"0";"0";"0";"0";"0";"1415";"6";"0";"180";"0";"1536";"12";"0";"179";"0";"3610";"18";"0";"290";"0";"1909";"3";"0";"61";"0";"498";"0";"0";"41";"0";"3759";"25";"0";"305";"0";"453";"0";"0";"41";"0";"3757";"14";"0";"305";"0"
"4207684";"Ipuaçu";"2600";"55";"0";"843";"4213";"1274";"23";"0";"452";"2173";"1323";"27";"0";"386";"2027";"945";"21";"0";"287";"1245";"644";"296";"13";"3";"0";"0";"176";"104";"486";"757";"0";"19";"185";"374";"334";"0";"0";"3";"6";"0";"0";"0";"0";"0";"0";"0";"11";"73";"104";"70";"21";"217";"430";"397";"170";"470";"0";"0";"186";"1273";"415";"6";"0";"214";"1403";"1102";"25";"0";"316";"1236";"599";"6";"0";"111";"286";"157";"0";"0";"59";"478";"1112";"21";"0";"383";"1689";"148";"0";"0";"58";"437";"1171";"25";"0";"322";"1585"
"4207700";"Ipumirim";"6359";"143";"3";"1301";"0";"3237";"73";"0";"679";"0";"3122";"68";"0";"621";"0";"2362";"52";"0";"387";"0";"1701";"661";"26";"13";"0";"0";"254";"127";"0";"0";"0";"91";"546";"942";"763";"0";"3";"10";"9";"0";"0";"0";"0";"0";"0";"0";"44";"161";"99";"61";"0";"0";"0";"0";"0";"1066";"18";"0";"326";"0";"1132";"52";"3";"439";"0";"2762";"41";"0";"417";"0";"1399";"6";"0";"106";"0";"407";"6";"0";"112";"0";"2828";"65";"0";"563";"0";"326";"6";"0";"109";"0";"2796";"55";"0";"508";"0"
"4207759";"Iraceminha";"3356";"28";"0";"596";"0";"1751";"8";"0";"276";"0";"1605";"16";"0";"319";"0";"1263";"7";"0";"188";"0";"839";"424";"3";"4";"0";"0";"91";"94";"0";"0";"3";"39";"227";"520";"464";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"13";"50";"65";"45";"0";"0";"0";"0";"0";"503";"0";"0";"148";"0";"586";"6";"0";"159";"0";"1396";"3";"0";"204";"0";"871";"4";"0";"81";"0";"184";"0";"0";"38";"0";"1567";"8";"0";"234";"0";"150";"0";"0";"53";"0";"1455";"12";"0";"265";"0"
"4207809";"Irani";"7031";"273";"4";"2879";"0";"3538";"153";"0";"1499";"0";"3493";"106";"4";"1380";"0";"2550";"127";"3";"966";"0";"1713";"837";"77";"32";"0";"3";"617";"344";"0";"0";"0";"105";"624";"1055";"761";"0";"3";"37";"35";"21";"0";"0";"0";"0";"0";"0";"45";"312";"392";"179";"0";"0";"0";"0";"0";"1330";"15";"0";"613";"0";"1422";"66";"0";"741";"0";"2967";"111";"0";"1207";"0";"1312";"32";"0";"316";"0";"456";"0";"0";"220";"0";"3082";"144";"0";"1274";"0";"477";"0";"0";"178";"0";"3016";"95";"3";"1194";"0"
"4207858";"Irati";"1601";"66";"0";"400";"0";"823";"27";"0";"190";"0";"778";"29";"0";"210";"0";"622";"26";"0";"135";"0";"377";"242";"10";"14";"0";"0";"82";"48";"0";"0";"0";"20";"126";"250";"221";"0";"0";"3";"14";"4";"0";"0";"0";"0";"0";"0";"10";"32";"50";"31";"0";"0";"0";"0";"0";"263";"7";"0";"96";"0";"280";"12";"0";"94";"0";"673";"30";"0";"152";"0";"383";"5";"0";"54";"0";"100";"0";"0";"28";"0";"722";"24";"0";"160";"0";"78";"3";"0";"34";"0";"700";"24";"0";"174";"0"
"4207908";"Irineópolis";"7877";"267";"0";"2118";"4";"3966";"140";"0";"1122";"0";"3909";"116";"0";"996";"0";"2735";"119";"0";"731";"0";"1715";"1020";"62";"33";"0";"0";"443";"277";"0";"0";"0";"110";"735";"1119";"743";"0";"0";"6";"51";"28";"0";"0";"0";"0";"0";"0";"27";"166";"318";"163";"0";"0";"0";"0";"0";"1661";"19";"0";"401";"0";"1719";"43";"0";"521";"0";"3237";"127";"0";"913";"0";"1259";"43";"0";"263";"0";"546";"3";"0";"127";"0";"3420";"130";"0";"978";"0";"578";"0";"0";"90";"0";"3330";"110";"0";"890";"0"
"4208005";"Itá";"5677";"156";"3";"1179";"4";"2855";"80";"0";"565";"3";"2822";"57";"0";"609";"0";"2199";"55";"0";"411";"0";"1518";"679";"32";"23";"0";"0";"249";"143";"0";"0";"0";"59";"490";"846";"776";"0";"3";"18";"19";"8";"0";"0";"0";"0";"0";"0";"15";"129";"156";"79";"0";"0";"0";"0";"0";"943";"15";"0";"265";"0";"1006";"44";"0";"274";"0";"2413";"65";"0";"486";"0";"1301";"11";"0";"130";"0";"319";"7";"0";"71";"0";"2524";"71";"0";"478";"3";"286";"0";"0";"85";"0";"2532";"53";"0";"512";"0"
"4208104";"Itaiópolis";"17346";"287";"9";"4309";"50";"8741";"161";"4";"2376";"22";"8603";"98";"3";"1926";"17";"6039";"107";"0";"1514";"11";"4150";"1886";"77";"12";"0";"0";"980";"504";"4";"0";"0";"221";"1610";"2519";"1657";"0";"4";"17";"30";"3";"0";"0";"0";"0";"0";"0";"81";"414";"616";"332";"0";"0";"4";"0";"0";"3700";"18";"0";"829";"12";"3770";"59";"0";"1135";"13";"7176";"141";"4";"1747";"12";"2700";"12";"0";"548";"0";"1249";"3";"0";"267";"4";"7488";"154";"4";"2085";"16";"1222";"3";"0";"211";"0";"7378";"86";"3";"1691";"14"
"4208203";"Itajaí";"183421";"16688";"545";"61891";"144";"87699";"8909";"225";"31620";"41";"95719";"7714";"180";"30268";"60";"66065";"6525";"120";"21019";"34";"33912";"32151";"3640";"2714";"49";"11";"11732";"9262";"9";"9";"48";"3313";"21073";"25970";"15451";"0";"378";"2669";"2258";"556";"0";"0";"12";"16";"0";"39";"1729";"8903";"7730";"2171";"0";"0";"3";"3";"0";"36488";"2593";"30";"13957";"13";"39606";"4567";"27";"17693";"7";"81340";"7987";"214";"26210";"41";"25984";"1123";"11";"3949";"7";"12813";"757";"0";"4611";"0";"74879";"7962";"183";"26928";"33";"12170";"679";"0";"4435";"4";"83542";"6856";"131";"25757";"46"
"4208302";"Itapema";"56269";"3375";"92";"15873";"63";"26903";"1828";"25";"8230";"29";"29366";"1464";"36";"7620";"25";"20665";"1278";"11";"5310";"18";"10571";"10094";"693";"506";"0";"4";"2795";"2469";"11";"4";"37";"926";"5925";"8179";"5494";"0";"111";"506";"408";"81";"0";"0";"3";"3";"0";"25";"504";"2051";"1927";"557";"0";"0";"3";"4";"0";"10413";"475";"4";"3439";"3";"11484";"951";"6";"4658";"18";"24973";"1553";"19";"6600";"18";"9399";"192";"8";"1061";"0";"3566";"150";"0";"1101";"0";"23321";"1630";"20";"7064";"24";"3375";"116";"0";"1024";"0";"25979";"1295";"29";"6520";"19"
