system:index,area_ha,class,class_color,class_name_n1,class_name_n4,nome,territory,year,.geo
7_5_15,7.06143563232422,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_5_16,477.6467885253906,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_0,2.0902248348186318E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_1,173927.62435800122,4,7dc975,Floresta,Formação Savânica,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_2,797741.5131688257,6,007785,Floresta,Floresta Alagável,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_3,1.427634484863281,9,7a5900,Agropecuária,Silvicultura,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_4,16775.525380694402,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_5,17387.482344482443,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_6,418808.1620844841,15,edde8e,Agropecuária,Pastagem,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_7,2965.010022711181,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_8,6548.845280224584,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_9,18214.880132812465,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_10,1764.1951473327604,30,9c0027,Área não Vegetada,Mineração,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_11,262772.4288638694,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_12,2.9445466308593735,35,9065d0,Agropecuária,Dendê,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_13,57.434807098388696,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_0,1.248349445270654E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_1,31.04449879760741,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_2,2319178.215285598,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_3,27260.674463727173,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_4,436.2994153320308,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_5,39432.37038362994,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_6,1626.484785076901,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_7,2513.9114224731466,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_8,369664.993434423,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_0,3253078.2639676128,3,1f8d49,Floresta,Formação Florestal,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_1,978.6798344421379,4,7dc975,Floresta,Formação Savânica,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_2,93954.0182141908,5,04381d,Floresta,Mangue,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_3,651288.4086076574,6,007785,Floresta,Floresta Alagável,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_4,34283.10915618816,9,7a5900,Agropecuária,Silvicultura,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_5,1469039.1483472984,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_6,16442.644324762085,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_7,25521.243506695824,15,edde8e,Agropecuária,Pastagem,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_8,9090.861439520006,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_9,2919.588970098815,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_10,0.62539072265625,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_11,241.26516826782154,30,9c0027,Área não Vegetada,Mineração,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_12,377709.9378847785,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_13,51.302061529541064,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_0,3362777.0342391846,3,1f8d49,Floresta,Formação Florestal,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_1,35.46324284057616,4,7dc975,Floresta,Formação Savânica,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_2,772800.2970999093,6,007785,Floresta,Floresta Alagável,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_3,8.57967391357422,9,7a5900,Agropecuária,Silvicultura,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_4,38341.43065809167,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_5,1478.4952085021962,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_6,21253.881875616353,15,edde8e,Agropecuária,Pastagem,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_7,496.93430072632236,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_8,354.3490060302745,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_9,311790.34414905915,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_10,41.33336970214838,35,9065d0,Agropecuária,Dendê,Portel,4,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_0,3244217.639679289,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_1,92.14655888671871,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_2,14285.569444616616,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_3,924.298067871095,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_4,1521.7874880432119,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_5,519627.6535017119,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_6,5280.832596875049,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_7,17219.149868817254,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_8,8362.322115942427,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_0,791599.3854669807,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_1,20.649295788574218,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_2,163701.73663699155,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_3,120496.18587494505,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_4,23381.08455462585,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_5,6781.537091119406,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_6,187438.87789250413,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_7,1799.4510240600575,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_8,9539.062377142309,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_9,4055.7785308105545,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_10,169.38288024291967,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_11,2.3237417236328133,31,091077,Corpo D'água,Aquicultura,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_12,2205.273655743408,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_13,149085.56322711546,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_14,1164.1912247375465,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_15,9.474816009521485,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5_16,641.1305902282702,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_0,2.086320739500332E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_1,173892.78940979572,4,7dc975,Floresta,Formação Savânica,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_2,798540.5476816305,6,007785,Floresta,Floresta Alagável,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_3,1.427634484863281,9,7a5900,Agropecuária,Silvicultura,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_4,16566.90126164544,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_5,17211.7553248047,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_6,459366.55999062484,15,edde8e,Agropecuária,Pastagem,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_7,3036.2888686157257,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_8,4254.145960125725,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_9,18213.259665704318,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_10,1787.4565138854948,30,9c0027,Área não Vegetada,Mineração,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_11,263172.03203932097,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_12,0.44617531738281246,35,9065d0,Agropecuária,Dendê,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0_13,47.811323156738304,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_0,1.248328599370431E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_1,34.25547275390626,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_2,2321255.276518188,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_3,26743.01626974522,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_4,549.4569940490715,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_5,40175.35155402757,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_6,1643.9280154113735,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_7,2453.6862975158683,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_1_8,367488.68826478184,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_0,3252952.047703364,3,1f8d49,Floresta,Formação Florestal,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_1,961.2488784484859,4,7dc975,Floresta,Formação Savânica,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_2,94271.85356138994,5,04381d,Floresta,Mangue,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_3,651407.3335295833,6,007785,Floresta,Floresta Alagável,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_4,48431.331851498064,9,7a5900,Agropecuária,Silvicultura,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_5,1452205.30512516,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_6,16043.775429187115,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_7,23919.976607306027,15,edde8e,Agropecuária,Pastagem,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_8,9376.125859534171,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_9,2298.5918459716318,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_10,0.62539072265625,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_11,252.97551206664963,30,9c0027,Área não Vegetada,Mineração,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_12,382444.6601954281,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_2_13,49.424866967773475,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_0,3362481.1941047995,3,1f8d49,Floresta,Formação Florestal,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_1,33.767434075927724,4,7dc975,Floresta,Formação Savânica,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_2,771494.9350209297,6,007785,Floresta,Floresta Alagável,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_3,9.115851196289064,9,7a5900,Agropecuária,Silvicultura,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_4,40665.79880924786,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_5,1469.7362722473138,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_6,21486.22310481574,15,edde8e,Agropecuária,Pastagem,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_7,513.4641408203147,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_8,307.082999017335,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_9,310913.98295933864,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_3_10,38.83475214843745,35,9065d0,Agropecuária,Dendê,Portel,4,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_0,3195137.502120521,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_1,80.70383659667971,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_2,13904.957801141341,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_3,1009.7161140686023,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_4,1441.9881691528328,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_5,568555.6293610889,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_6,5551.01948861087,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_7,17488.914238867386,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_4_8,8356.477354144334,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_0,794918.6562838266,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_1,44.427752746582016,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_2,163898.749193675,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_3,121748.66831760242,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_4,22820.09905165341,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_5,6905.34390722049,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_6,183110.55226281701,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_7,1889.3816329834017,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_8,9790.766645123265,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_9,3584.799658502207,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_10,178.67871143798803,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_11,2.949364483642578,31,091077,Corpo D'água,Aquicultura,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_12,2143.866945300291,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_13,149251.97153589246,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_14,1223.3509596679637,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_15,37.27319918212895,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_5_16,656.8614230407709,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0_0,2.080003848540382E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
